GEOID,STATE,COUNTY,TRACT,BLOCK,P1_Total(001),P1_White(003),P1_Black(004),P1_AIAN(005),P1_Asian(006),P1_NHPI(007),P1_Other(008),P1_TwoPlus(009),P2_Total(001),P2_Hispanic(002),P2_NotHispanic(003),P2_NH_White(005),P2_NH_Black(006),P2_NH_AIAN(007),P2_NH_Asian(008),P2_NH_NHPI(009),P2_NH_Other(010),P2_NH_TwoPlus(011),H1_TotalUnits(001),H1_Occupied(002),H1_Vacant(003),P5_GQTotal(001),P5_Inst(002),P5_Correctional(003),P5_Juvenile(004),P5_Nursing(005),P5_OtherInst(006),P5_NonInst(007),P5_College(008),P5_Military(009),P5_OtherNonInst(010),ad_old,ad_new,place_share
361190022041003,36,119,002204,1003,39,30,0,0,1,0,7,1,39,8,31,30,0,0,1,0,0,0,12,5,7,0,0,0,0,0,0,0,0,0,0,090,090,1.0
361190022041001,36,119,002204,1001,22,18,0,0,0,0,0,4,22,3,19,18,0,0,0,0,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,090,090,1.0
361190022041009,36,119,002204,1009,69,56,1,0,1,0,3,8,69,9,60,54,1,0,1,0,1,3,28,28,0,0,0,0,0,0,0,0,0,0,0,090,090,1.0
361190022041008,36,119,002204,1008,48,40,0,0,0,0,1,7,48,9,39,37,0,0,0,0,0,2,17,10,7,0,0,0,0,0,0,0,0,0,0,090,090,1.0
361190022041006,36,119,002204,1006,14,8,2,0,3,0,1,0,14,2,12,8,1,0,3,0,0,0,6,4,2,0,0,0,0,0,0,0,0,0,0,090,090,1.0
361190022042006,36,119,002204,2006,240,176,8,1,11,0,20,24,240,50,190,164,8,1,11,0,4,2,116,108,8,0,0,0,0,0,0,0,0,0,0,090,090,1.0000000000000002
361190022042007,36,119,002204,2007,64,37,1,2,6,0,4,14,64,15,49,37,0,0,4,0,3,5,15,15,0,0,0,0,0,0,0,0,0,0,0,090,090,1.0
361190022041022,36,119,002204,1022,124,110,4,1,5,0,3,1,124,7,117,104,4,0,5,0,3,1,46,46,0,0,0,0,0,0,0,0,0,0,0,090,090,1.0000000000000004
361190022041019,36,119,002204,1019,26,23,0,0,0,1,0,2,26,8,18,18,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,090,090,1.0000000000000004
361190022041018,36,119,002204,1018,167,111,2,0,10,0,27,17,167,33,134,111,2,0,10,0,4,7,112,112,0,0,0,0,0,0,0,0,0,0,0,090,090,0.9999999999999997
361190022011031,36,119,002201,1031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,090,090,1.0
361190022023010,36,119,002202,3010,34,22,1,2,2,0,0,7,34,6,28,19,1,0,2,0,0,6,9,0,9,0,0,0,0,0,0,0,0,0,0,090,090,1.0
361190022023013,36,119,002202,3013,44,28,0,0,0,0,1,15,44,14,30,28,0,0,0,0,0,2,11,11,0,0,0,0,0,0,0,0,0,0,0,090,090,1.0
361190022023016,36,119,002202,3016,35,26,2,0,2,0,0,5,35,4,31,24,1,0,2,0,0,4,8,8,0,0,0,0,0,0,0,0,0,0,0,090,090,0.9999999999999999
361190022023008,36,119,002202,3008,43,32,7,0,3,0,0,1,43,8,35,28,3,0,3,0,0,1,13,13,0,0,0,0,0,0,0,0,0,0,0,090,090,1.0
361190022012018,36,119,002201,2018,36,22,2,0,2,0,0,10,36,5,31,22,2,0,2,0,0,5,12,10,2,0,0,0,0,0,0,0,0,0,0,090,090,1.0000000000000002
361190022012017,36,119,002201,2017,62,41,2,0,0,0,5,14,62,18,44,40,0,0,0,0,0,4,19,19,0,0,0,0,0,0,0,0,0,0,0,090,090,1.0
361190005012018,36,119,000501,2018,182,12,73,4,4,0,35,54,182,97,85,4,68,1,4,0,0,8,62,60,2,0,0,0,0,0,0,0,0,0,0,090,090,1.0000000000000002
361190009001011,36,119,000900,1011,54,33,1,0,4,0,11,5,54,20,34,29,1,0,4,0,0,0,28,28,0,0,0,0,0,0,0,0,0,0,0,092,090,1.0
361190009001005,36,119,000900,1005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,090,090,0.9999999999999994
361190021031002,36,119,002103,1002,64,48,2,0,3,0,0,11,64,8,56,48,2,0,3,0,0,3,20,19,1,0,0,0,0,0,0,0,0,0,0,090,090,1.0
361190021031003,36,119,002103,1003,53,52,0,0,0,0,0,1,53,0,53,52,0,0,0,0,0,1,22,22,0,0,0,0,0,0,0,0,0,0,0,090,090,1.0000000000000002
361190021033000,36,119,002103,3000,43,38,0,0,2,0,0,3,43,3,40,38,0,0,2,0,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0,090,090,0.9999999999999998
361190021033002,36,119,002103,3002,23,14,3,0,1,0,4,1,23,5,18,14,3,0,1,0,0,0,9,9,0,6,0,0,0,0,0,6,0,0,6,090,090,1.0000000000000002
361190021033003,36,119,002103,3003,10,8,0,0,0,0,0,2,10,0,10,8,0,0,0,0,0,2,3,3,0,0,0,0,0,0,0,0,0,0,0,090,090,1.0
361190021033027,36,119,002103,3027,22,16,0,0,5,0,0,1,22,3,19,14,0,0,5,0,0,0,8,7,1,0,0,0,0,0,0,0,0,0,0,090,090,1.0
361190021071003,36,119,002107,1003,37,17,10,0,0,0,3,7,37,13,24,14,7,0,0,0,2,1,9,9,0,0,0,0,0,0,0,0,0,0,0,090,090,1.0
361190016004001,36,119,001600,4001,115,57,9,5,9,0,15,20,115,39,76,57,8,0,9,0,0,2,44,44,0,0,0,0,0,0,0,0,0,0,0,090,090,0.9999999999999998
361190017021011,36,119,001702,1011,119,73,17,0,6,0,12,11,119,32,87,63,17,0,6,0,0,1,42,42,0,0,0,0,0,0,0,0,0,0,0,090,090,1.0000000000000002
361190017011000,36,119,001701,1000,170,78,6,1,9,0,43,33,170,93,77,58,5,0,9,0,0,5,55,53,2,0,0,0,0,0,0,0,0,0,0,090,090,0.9999999999999998
361190021044000,36,119,002104,4000,411,220,73,0,26,0,41,51,411,123,288,194,64,0,26,0,0,4,260,247,13,0,0,0,0,0,0,0,0,0,0,090,090,1.0
361190022043001,36,119,002204,3001,21,14,0,0,0,0,3,4,21,6,15,14,0,0,0,0,0,1,10,3,7,0,0,0,0,0,0,0,0,0,0,090,090,1.0000000000000004
361190024011005,36,119,002401,1005,176,80,6,0,15,0,42,33,176,62,114,76,6,0,15,0,3,14,66,62,4,0,0,0,0,0,0,0,0,0,0,090,090,0.9999999999999998
361190024011004,36,119,002401,1004,67,36,1,1,10,0,13,6,67,15,52,36,0,1,10,0,2,3,18,17,1,0,0,0,0,0,0,0,0,0,0,090,090,1.0000000000000002
361190024011003,36,119,002401,1003,51,31,4,1,8,0,3,4,51,7,44,29,3,1,8,0,0,3,13,11,2,8,0,0,0,0,0,8,0,0,8,090,090,1.0
361190024011000,36,119,002401,1000,130,69,17,0,12,0,26,6,130,29,101,69,17,0,12,0,1,2,40,37,3,0,0,0,0,0,0,0,0,0,0,090,090,0.9999999999999998
361190022043002,36,119,002204,3002,36,14,9,0,0,0,0,13,36,5,31,13,8,0,0,0,0,10,11,11,0,0,0,0,0,0,0,0,0,0,0,090,090,1.0000000000000007
361190022024023,36,119,002202,4023,16,15,1,0,0,0,0,0,16,0,16,15,1,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,090,090,1.0
