GEOID,STATE,COUNTY,TRACT,BLOCK,P1_Total(001),P1_White(003),P1_Black(004),P1_AIAN(005),P1_Asian(006),P1_NHPI(007),P1_Other(008),P1_TwoPlus(009),P2_Total(001),P2_Hispanic(002),P2_NotHispanic(003),P2_NH_White(005),P2_NH_Black(006),P2_NH_AIAN(007),P2_NH_Asian(008),P2_NH_NHPI(009),P2_NH_Other(010),P2_NH_TwoPlus(011),H1_TotalUnits(001),H1_Occupied(002),H1_Vacant(003),P5_GQTotal(001),P5_Inst(002),P5_Correctional(003),P5_Juvenile(004),P5_Nursing(005),P5_OtherInst(006),P5_NonInst(007),P5_College(008),P5_Military(009),P5_OtherNonInst(010),ad_old,ad_new
361190013012009,36,119,001301,2009,8,0,2,0,3,0,0,3,8,5,3,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,090,090
361190024041005,36,119,002404,1005,31,5,6,2,2,0,9,7,31,17,14,0,4,2,2,0,3,3,6,6,0,0,0,0,0,0,0,0,0,0,0,090,090
361190011022001,36,119,001102,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,090,090
361190118001008,36,119,011800,1008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,092,092
361190023001019,36,119,002300,1019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,090,090
361190109032019,36,119,010903,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,092,092
361190003001002,36,119,000300,1002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,090,090
361190119021003,36,119,011902,1003,32,8,2,0,7,0,1,14,32,3,29,8,2,0,7,0,0,12,2,2,0,0,0,0,0,0,0,0,0,0,0,092,092
361190119023016,36,119,011902,3016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,092,092
361190121022004,36,119,012102,2004,68,63,0,1,0,0,2,2,68,2,66,61,0,1,0,0,2,2,31,31,0,0,0,0,0,0,0,0,0,0,0,092,092
361190121022013,36,119,012102,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,092,092
361190109033025,36,119,010903,3025,21,5,7,0,0,0,9,0,21,11,10,3,7,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,092,092
361190118003011,36,119,011800,3011,23,22,0,0,1,0,0,0,23,0,23,22,0,0,1,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,092,092
361190010002005,36,119,001000,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,090,090
361190120001004,36,119,012000,1004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,092,092
361190014013014,36,119,001401,3014,21,5,2,1,1,0,5,7,21,7,14,5,1,0,1,0,0,7,1,0,1,0,0,0,0,0,0,0,0,0,0,090,090
361190010002008,36,119,001000,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,090,090
361190011012002,36,119,001101,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,090,090
361190022012022,36,119,002201,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,090,090
361190108041001,36,119,010804,1001,57,22,15,0,1,0,16,3,57,18,39,18,15,0,1,0,2,3,22,22,0,0,0,0,0,0,0,0,0,0,0,092,092
361190108041003,36,119,010804,1003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,092,092
361190108011013,36,119,010801,1013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,092,092
361190111021000,36,119,011102,1000,119,57,26,0,15,0,11,10,119,13,106,57,26,0,15,0,2,6,46,46,0,0,0,0,0,0,0,0,0,0,0,092,092
361190003002003,36,119,000300,2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,090,090
361190003002004,36,119,000300,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,090,090
361190108032015,36,119,010803,2015,11,3,2,0,2,0,1,3,11,7,4,0,2,0,2,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,092,092
361190021051008,36,119,002105,1008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,090,090
361190118005018,36,119,011800,5018,13,10,0,0,0,0,0,3,13,2,11,10,0,0,0,0,0,1,6,6,0,0,0,0,0,0,0,0,0,0,0,092,092
361190103003005,36,119,010300,3005,122,97,2,0,5,0,7,11,122,18,104,90,2,0,5,0,3,4,70,70,0,0,0,0,0,0,0,0,0,0,0,092,092
361190103002003,36,119,010300,2003,13,5,3,0,3,0,0,2,13,2,11,4,2,0,3,0,0,2,7,7,0,0,0,0,0,0,0,0,0,0,0,092,092
361190006021001,36,119,000602,1001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,090,090
361190005012004,36,119,000501,2004,153,11,45,9,1,0,60,27,153,99,54,8,39,4,1,0,0,2,52,49,3,0,0,0,0,0,0,0,0,0,0,090,090
361190010002003,36,119,001000,2003,481,12,375,4,0,0,65,25,481,129,352,4,331,0,0,0,3,14,194,179,15,0,0,0,0,0,0,0,0,0,0,090,090
361190016003000,36,119,001600,3000,91,43,9,4,1,0,12,22,91,62,29,19,8,0,1,0,1,0,37,37,0,0,0,0,0,0,0,0,0,0,0,090,090
361190011021000,36,119,001102,1000,66,2,13,1,5,0,24,21,66,47,19,1,8,0,5,0,0,5,22,22,0,0,0,0,0,0,0,0,0,0,0,090,090
361190003002001,36,119,000300,2001,46,4,10,2,0,0,15,15,46,30,16,0,6,1,0,0,0,9,12,12,0,3,0,0,0,0,0,3,0,0,3,090,090
361190002022001,36,119,000202,2001,644,119,136,5,10,0,294,80,644,428,216,87,108,0,10,0,4,7,265,255,10,0,0,0,0,0,0,0,0,0,0,089,089
361190114021004,36,119,011402,1004,58,47,0,0,2,0,0,9,58,10,48,41,0,0,2,0,0,5,18,14,4,0,0,0,0,0,0,0,0,0,0,092,092
361190119022003,36,119,011902,2003,25,14,1,0,6,0,0,4,25,5,20,11,1,0,6,0,0,2,8,7,1,0,0,0,0,0,0,0,0,0,0,092,092
361190119022017,36,119,011902,2017,28,18,3,1,1,0,3,2,28,10,18,16,0,1,1,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,092,092
361190119021030,36,119,011902,1030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,092,092
361190119023005,36,119,011902,3005,48,36,0,0,1,0,0,11,48,12,36,33,0,0,1,0,0,2,15,7,8,0,0,0,0,0,0,0,0,0,0,092,092
361190118002006,36,119,011800,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,092,092
361190119021021,36,119,011902,1021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,092,092
361190102005006,36,119,010200,5006,36,2,9,0,0,0,24,1,36,27,9,1,7,0,0,0,0,1,0,0,0,36,36,0,36,0,0,0,0,0,0,092,092
361190120001019,36,119,012000,1019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,092,092
361190042001002,36,119,004200,1002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,089,089
361190122023038,36,119,012202,3038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,092,092
361190122023027,36,119,012202,3027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,092,092
361190112002018,36,119,011200,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,092,092
361190002051002,36,119,000205,1002,45,16,5,0,4,0,4,16,45,26,19,9,2,0,3,0,0,5,13,13,0,0,0,0,0,0,0,0,0,0,0,089,089
361190114022001,36,119,011402,2001,415,145,122,0,68,0,53,27,415,65,350,144,122,0,68,0,2,14,212,204,8,0,0,0,0,0,0,0,0,0,0,092,092
361190109011003,36,119,010901,1003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,092,092
361190105004005,36,119,010500,4005,58,4,13,0,0,0,41,0,58,41,17,4,13,0,0,0,0,0,0,0,0,58,58,0,58,0,0,0,0,0,0,092,092
361190024031008,36,119,002403,1008,18,3,11,0,0,0,0,4,18,9,9,0,9,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,090,090
361199810001021,36,119,981000,1021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,092,092
361190022041012,36,119,002204,1012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,090,090
361190022041011,36,119,002204,1011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,090,090
361190022022011,36,119,002202,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,090,090
361190022022013,36,119,002202,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,090,090
361190105001003,36,119,010500,1003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,092,092
361190112002023,36,119,011200,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,092,092
361190112002005,36,119,011200,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,092,092
361190112002004,36,119,011200,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,092,092
361190112002000,36,119,011200,2000,8,2,0,0,0,0,2,4,8,8,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,092,092
361190106003008,36,119,010600,3008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,092,092
361190023002005,36,119,002300,2005,42,30,3,0,0,0,5,4,42,7,35,30,2,0,0,0,3,0,12,12,0,0,0,0,0,0,0,0,0,0,0,090,090
361190023002017,36,119,002300,2017,41,11,6,0,1,0,6,17,41,13,28,10,6,0,1,0,4,7,14,14,0,2,0,0,0,0,0,2,0,0,2,090,090
361190022044002,36,119,002204,4002,374,271,23,0,24,0,18,38,374,52,322,266,22,0,24,0,1,9,214,211,3,0,0,0,0,0,0,0,0,0,0,090,090
361190022043006,36,119,002204,3006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,090,090
361190024011007,36,119,002401,1007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,090,090
361190107011018,36,119,010701,1018,18,4,3,0,2,3,1,5,18,14,4,1,0,0,2,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,092,092
361190111013005,36,119,011101,3005,7,4,0,0,0,0,1,2,7,1,6,4,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,092,092
361190102005010,36,119,010200,5010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,092,092
361190102005011,36,119,010200,5011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,092,092
361190102001000,36,119,010200,1000,8,6,1,0,0,0,0,1,8,1,7,5,1,0,0,0,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,092,092
361190102001001,36,119,010200,1001,9,8,0,0,0,0,0,1,9,2,7,7,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,092,092
361190102001005,36,119,010200,1005,16,15,0,0,0,0,0,1,16,3,13,13,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,092,092
361190102001006,36,119,010200,1006,19,11,0,0,0,0,0,8,19,6,13,10,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,092,092
361190105005013,36,119,010500,5013,123,114,0,0,0,0,1,8,123,7,116,109,0,0,0,0,1,6,36,36,0,0,0,0,0,0,0,0,0,0,0,092,092
361190103001000,36,119,010300,1000,8,3,0,0,1,0,0,4,8,3,5,3,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,092,092
361190103001001,36,119,010300,1001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,092,092
361190103001002,36,119,010300,1002,5,1,1,0,0,0,0,3,5,1,4,1,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,092,092
361190113001023,36,119,011300,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,092,092
361190121022020,36,119,012102,2020,35,22,0,0,4,0,7,2,35,7,28,21,0,0,4,0,3,0,10,8,2,0,0,0,0,0,0,0,0,0,0,092,092
361190106001002,36,119,010600,1002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,092,092
361190022041024,36,119,002204,1024,16,10,0,0,5,0,0,1,16,1,15,10,0,0,5,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,090,090
361190021032011,36,119,002103,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,090,090
361190009001009,36,119,000900,1009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,092,090
361190110001001,36,119,011000,1001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,092,092
361190033003006,36,119,003300,3006,177,2,150,2,3,0,12,8,177,16,161,0,148,2,3,0,3,5,57,57,0,0,0,0,0,0,0,0,0,0,0,089,089
361190034004011,36,119,003400,4011,235,6,199,0,4,0,24,2,235,31,204,4,191,0,4,0,4,1,98,94,4,0,0,0,0,0,0,0,0,0,0,089,089
361190022022010,36,119,002202,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,090,090
361190013012017,36,119,001301,2017,22,3,0,1,2,0,7,9,22,18,4,2,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,090,090
361190035002002,36,119,003500,2002,11,5,1,0,2,1,0,2,11,3,8,5,0,0,2,1,0,0,162,21,141,2,0,0,0,0,0,2,0,0,2,089,089
361190035002014,36,119,003500,2014,26,8,8,2,0,0,2,6,26,12,14,4,7,0,0,0,1,2,6,5,1,0,0,0,0,0,0,0,0,0,0,089,089
361190035002008,36,119,003500,2008,221,3,141,0,0,0,54,23,221,78,143,0,141,0,0,0,0,2,79,76,3,0,0,0,0,0,0,0,0,0,0,089,089
361190035002010,36,119,003500,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,089,089
361190035002009,36,119,003500,2009,240,24,139,2,0,0,47,28,240,66,174,18,139,2,0,0,4,11,123,96,27,0,0,0,0,0,0,0,0,0,0,089,089
361190035002015,36,119,003500,2015,20,9,1,0,0,0,6,4,20,9,11,7,1,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,089,089
361190022024010,36,119,002202,4010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,090,090
361190007023003,36,119,000702,3003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,089,089
361190119021015,36,119,011902,1015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,092,092
361190035002011,36,119,003500,2011,291,23,180,2,2,0,68,16,291,87,204,18,179,0,2,0,2,3,105,102,3,0,0,0,0,0,0,0,0,0,0,089,089
361190035002012,36,119,003500,2012,58,8,39,0,1,1,3,6,58,17,41,6,34,0,1,0,0,0,17,17,0,0,0,0,0,0,0,0,0,0,0,089,089
361190035001005,36,119,003500,1005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,089,089
361190035002000,36,119,003500,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,089,089
361190037002005,36,119,003700,2005,180,32,56,0,1,0,59,32,180,75,105,23,53,0,0,0,5,24,60,60,0,0,0,0,0,0,0,0,0,0,0,089,089
361190037003006,36,119,003700,3006,234,33,108,4,2,0,49,38,234,66,168,32,102,1,2,0,15,16,94,90,4,0,0,0,0,0,0,0,0,0,0,089,089
361190037001003,36,119,003700,1003,204,46,40,1,0,0,71,46,204,94,110,29,39,0,0,0,19,23,95,84,11,0,0,0,0,0,0,0,0,0,0,089,089
361190105005009,36,119,010500,5009,51,41,3,0,1,0,0,6,51,5,46,41,3,0,1,0,0,1,22,22,0,0,0,0,0,0,0,0,0,0,0,092,092
361190105005011,36,119,010500,5011,36,17,0,0,4,0,0,15,36,13,23,12,0,0,4,0,0,7,8,8,0,0,0,0,0,0,0,0,0,0,0,092,092
361190106002005,36,119,010600,2005,57,33,3,1,13,0,1,6,57,3,54,33,3,0,13,0,1,4,16,16,0,0,0,0,0,0,0,0,0,0,0,092,092
361190105005007,36,119,010500,5007,21,11,0,0,10,0,0,0,21,0,21,11,0,0,10,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,092,092
361190102001011,36,119,010200,1011,5,3,0,0,0,0,0,2,5,1,4,3,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,092,092
361190102001017,36,119,010200,1017,115,93,0,0,16,0,0,6,115,3,112,92,0,0,16,0,0,4,49,49,0,0,0,0,0,0,0,0,0,0,0,092,092
361190105005016,36,119,010500,5016,16,11,0,0,0,0,1,4,16,1,15,11,0,0,0,0,0,4,8,8,0,0,0,0,0,0,0,0,0,0,0,092,092
361190102001007,36,119,010200,1007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,092,092
361190120002024,36,119,012000,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,092,092
361190105005017,36,119,010500,5017,62,50,1,0,1,0,2,8,62,6,56,49,1,0,1,0,0,5,15,15,0,0,0,0,0,0,0,0,0,0,0,092,092
361190102001018,36,119,010200,1018,70,63,0,0,0,0,2,5,70,3,67,63,0,0,0,0,1,3,22,22,0,0,0,0,0,0,0,0,0,0,0,092,092
361190102005022,36,119,010200,5022,48,42,0,0,0,0,0,6,48,3,45,41,0,0,0,0,0,4,15,15,0,0,0,0,0,0,0,0,0,0,0,092,092
361190102001003,36,119,010200,1003,91,76,0,0,6,0,1,8,91,2,89,76,0,0,6,0,0,7,28,28,0,0,0,0,0,0,0,0,0,0,0,092,092
361190105005006,36,119,010500,5006,10,8,0,0,0,0,0,2,10,1,9,7,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,092,092
361190105005020,36,119,010500,5020,12,6,2,0,1,0,0,3,12,0,12,6,2,0,1,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,092,092
361190112002024,36,119,011200,2024,87,21,32,0,11,0,7,16,87,15,72,21,32,0,11,0,6,2,31,31,0,0,0,0,0,0,0,0,0,0,0,092,092
361190121023025,36,119,012102,3025,20,18,0,0,0,0,0,2,20,2,18,18,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,092,092
361190121023024,36,119,012102,3024,36,29,0,2,0,0,2,3,36,7,29,25,0,0,0,0,2,2,12,12,0,0,0,0,0,0,0,0,0,0,0,092,092
361190022023009,36,119,002202,3009,57,30,14,0,4,0,6,3,57,6,51,29,13,0,4,0,2,3,34,34,0,0,0,0,0,0,0,0,0,0,0,090,090
361190122011007,36,119,012201,1007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,092,092
361190118003049,36,119,011800,3049,167,156,0,1,3,0,3,4,167,7,160,155,0,1,3,0,0,1,109,102,7,62,25,0,0,25,0,37,0,0,37,092,092
361190122021014,36,119,012202,1014,84,81,0,0,1,0,1,1,84,2,82,80,0,0,1,0,1,0,30,30,0,0,0,0,0,0,0,0,0,0,0,092,092
361190122024009,36,119,012202,4009,50,34,3,0,4,0,2,7,50,12,38,31,3,0,4,0,0,0,33,26,7,0,0,0,0,0,0,0,0,0,0,092,092
361190122024008,36,119,012202,4008,72,59,0,3,6,0,2,2,72,6,66,59,0,0,6,0,0,1,41,35,6,0,0,0,0,0,0,0,0,0,0,092,092
361190107011016,36,119,010701,1016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,092,092
361190107011014,36,119,010701,1014,65,38,1,0,21,0,2,3,65,10,55,33,1,0,21,0,0,0,25,25,0,0,0,0,0,0,0,0,0,0,0,092,092
361190121011001,36,119,012101,1001,138,135,0,0,1,0,1,1,138,3,135,134,0,0,1,0,0,0,40,40,0,0,0,0,0,0,0,0,0,0,0,092,092
361190004034001,36,119,000403,4001,327,22,181,7,3,0,65,49,327,150,177,8,155,0,0,0,1,13,144,133,11,0,0,0,0,0,0,0,0,0,0,089,089
361190122012000,36,119,012201,2000,56,40,0,0,2,0,2,12,56,15,41,39,0,0,2,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,092,092
361190110001012,36,119,011000,1012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,092,092
361190014034001,36,119,001403,4001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,089,089
361190041002005,36,119,004100,2005,104,9,29,0,0,0,32,34,104,41,63,9,27,0,0,0,12,15,37,29,8,0,0,0,0,0,0,0,0,0,0,089,089
361190029002009,36,119,002900,2009,53,0,24,0,0,1,14,14,53,24,29,0,24,0,0,1,0,4,16,12,4,0,0,0,0,0,0,0,0,0,0,089,089
361190028002006,36,119,002800,2006,204,0,187,0,3,0,6,8,204,8,196,0,185,0,3,0,6,2,86,86,0,0,0,0,0,0,0,0,0,0,0,089,089
361190118002001,36,119,011800,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,092,092
361190027002002,36,119,002700,2002,351,8,298,0,13,0,26,6,351,44,307,7,285,0,13,0,0,2,135,130,5,0,0,0,0,0,0,0,0,0,0,089,089
361190026002009,36,119,002600,2009,62,3,50,3,0,0,1,5,62,6,56,3,49,3,0,0,0,1,28,24,4,0,0,0,0,0,0,0,0,0,0,089,089
361190026002018,36,119,002600,2018,114,3,78,3,3,0,18,9,114,28,86,3,74,3,3,0,0,3,26,26,0,0,0,0,0,0,0,0,0,0,0,089,089
361190121023022,36,119,012102,3022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,092,092
361190121013016,36,119,012101,3016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,092,092
361190118003061,36,119,011800,3061,34,32,0,0,1,0,0,1,34,0,34,32,0,0,1,0,0,1,14,11,3,0,0,0,0,0,0,0,0,0,0,092,092
361190111014004,36,119,011101,4004,24,16,0,0,0,0,8,0,24,6,18,16,0,0,0,0,2,0,13,13,0,0,0,0,0,0,0,0,0,0,0,092,092
361190117001003,36,119,011700,1003,23,13,1,0,1,0,8,0,23,12,11,9,1,0,1,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,092,092
361190121012032,36,119,012101,2032,189,160,1,0,15,0,4,9,189,7,182,160,1,0,15,0,2,4,73,73,0,0,0,0,0,0,0,0,0,0,0,092,092
361190121012021,36,119,012101,2021,35,29,0,0,1,0,1,4,35,5,30,29,0,0,1,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,092,092
361190121012008,36,119,012101,2008,9,1,2,0,1,0,0,5,9,6,3,0,2,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,092,092
361190002022004,36,119,000202,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,089,089
361190004033000,36,119,000403,3000,46,6,6,0,3,0,9,22,46,29,17,3,6,0,3,0,1,4,4,4,0,0,0,0,0,0,0,0,0,0,0,089,089
361190002023006,36,119,000202,3006,152,48,35,0,17,0,42,10,152,50,102,44,33,0,17,0,8,0,42,42,0,0,0,0,0,0,0,0,0,0,0,089,089
361190007011002,36,119,000701,1002,1260,333,449,14,66,1,229,168,1260,446,814,280,406,4,66,1,8,49,626,588,38,11,0,0,0,0,0,11,0,0,11,089,089
361190118003030,36,119,011800,3030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,092,092
361190108032012,36,119,010803,2012,33,19,1,0,4,0,0,9,33,9,24,19,1,0,4,0,0,0,18,18,0,0,0,0,0,0,0,0,0,0,0,092,092
361190108032014,36,119,010803,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,092,092
361190108032016,36,119,010803,2016,86,45,10,0,21,0,5,5,86,10,76,45,10,0,21,0,0,0,50,48,2,0,0,0,0,0,0,0,0,0,0,092,092
361190108032006,36,119,010803,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,092,092
361190118003008,36,119,011800,3008,94,91,0,0,1,0,1,1,94,2,92,91,0,0,1,0,0,0,38,38,0,0,0,0,0,0,0,0,0,0,0,092,092
